unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
34.796142578125,34.80224609375,"[3 5]","[9 9]"
57.470703125,57.476806640625,"[3 4]","[9 5]"
63.775634765625,63.78173828125,"[3 5]","[0 9]"
57.196044921875,57.2021484375,"[4 2]","[8 7]"
54.486083984375,54.4921875,"[0 9]","[3 2]"
58.905029296875,58.9111328125,"[1 0]","[3 9]"
55.99365234375,55.999755859375,"[9 3]","[3 2]"
55.5419921875,55.548095703125,"[2 4]","[5 3]"
27.25830078125,27.264404296875,"[2 9]","[3 3]"
59.7412109375,59.747314453125,"[5 3]","[9 0]"
