unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
63.7115478515625,63.720703125,"[5 2 2 9 5]","[9 3 3 3 9]"
104.2877197265625,104.296875,"[1 2 0 9 3]","[3 5 5 5 2]"
113.6993408203125,113.70849609375,"[7 8 9 0 1]","[9 3 3 5 4]"
54.6295166015625,54.638671875,"[8 8 8 8 2]","[3 3 3 3 9]"
95.379638671875,95.3887939453125,"[3 0 1 5 1]","[2 3 4 2 9]"
87.5518798828125,87.56103515625,"[1 9 3 9 2]","[4 3 4 3 7]"
121.6278076171875,121.636962890625,"[2 1 5 1 0]","[3 3 9 4 5]"
105.3131103515625,105.322265625,"[8 8 6 7 2]","[3 3 9 6 0]"
161.1236572265625,161.1328125,"[9 5 2 0 0]","[5 9 3 4 2]"
120.6298828125,120.6390380859375,"[6 0 2 8 5]","[3 4 9 3 8]"
