unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
89.8773193359375,89.886474609375,"[7 8 5]","[2 3 8]"
79.6600341796875,79.669189453125,"[9 1 7]","[2 4 6]"
82.80029296875,82.8094482421875,"[6 0 3]","[9 5 2]"
54.0252685546875,54.034423828125,"[8 3 1]","[3 9 9]"
29.827880859375,29.8370361328125,"[9 2 8]","[3 3 3]"
84.1552734375,84.1644287109375,"[2 1 9]","[5 4 2]"
58.5479736328125,58.55712890625,"[0 2 7]","[3 3 2]"
60.369873046875,60.3790283203125,"[2 3 0]","[9 9 3]"
81.8756103515625,81.884765625,"[1 4 3]","[3 3 9]"
57.8155517578125,57.82470703125,"[5 5 9]","[9 9 2]"
