unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.5966796875,61.6058349609375,"[4 5 4]","[3 2 8]"
59.6466064453125,59.65576171875,"[3 3 4]","[4 9 8]"
63.3087158203125,63.31787109375,"[3 2 5]","[9 9 2]"
60.0860595703125,60.09521484375,"[7 0 0]","[2 2 5]"
31.3201904296875,31.329345703125,"[3 3 1]","[9 9 9]"
58.9691162109375,58.978271484375,"[2 3 1]","[3 4 4]"
50.335693359375,50.3448486328125,"[8 2 8]","[3 3 5]"
56.1859130859375,56.195068359375,"[4 4 9]","[3 3 2]"
122.86376953125,122.8729248046875,"[5 2 9]","[2 5 3]"
53.35693359375,53.3660888671875,"[9 4 7]","[2 3 3]"
