unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
96.624755859375,96.6339111328125,"[3 5 1 2 3]","[9 8 4 9 4]"
75.2655029296875,75.274658203125,"[6 8 5 8 9]","[9 3 9 3 3]"
137.3291015625,137.3382568359375,"[1 7 4 3 8]","[4 2 3 9 3]"
156.11572265625,156.1248779296875,"[2 0 9 9 3]","[9 3 2 2 9]"
136.8438720703125,136.85302734375,"[9 5 2 3 3]","[3 9 9 9 9]"
94.1619873046875,94.171142578125,"[1 3 7 0 1]","[3 9 9 2 4]"
115.9332275390625,115.9423828125,"[3 0 2 3 4]","[4 2 9 9 5]"
104.5623779296875,104.571533203125,"[6 3 3 2 6]","[9 0 4 3 3]"
140.2313232421875,140.240478515625,"[9 8 3 1 0]","[6 3 2 3 9]"
137.127685546875,137.1368408203125,"[2 9 5 1 9]","[7 3 9 4 2]"
