unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.3658447265625,84.375,"[8 4 9 7]","[5 5 3 9]"
92.578125,92.5872802734375,"[0 6 2 5]","[3 3 5 8]"
77.7374267578125,77.74658203125,"[8 6 9 8]","[3 9 5 3]"
111.712646484375,111.7218017578125,"[7 3 3 4]","[3 0 2 8]"
80.694580078125,80.7037353515625,"[9 8 0 1]","[3 3 9 4]"
85.858154296875,85.8673095703125,"[0 7 7 9]","[9 2 3 6]"
56.6253662109375,56.634521484375,"[8 4 0 6]","[3 3 3 9]"
77.545166015625,77.5543212890625,"[6 3 4 3]","[9 9 8 0]"
79.7882080078125,79.79736328125,"[1 3 4 0]","[4 4 5 5]"
85.5377197265625,85.546875,"[3 2 1 2]","[0 9 3 3]"
