unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
83.75244140625,83.7615966796875,"[5 0 3 8]","[2 2 9 3]"
54.0069580078125,54.01611328125,"[0 8 6 8]","[3 3 9 3]"
61.0931396484375,61.102294921875,"[9 8 9 5]","[3 3 3 8]"
81.1614990234375,81.170654296875,"[9 3 9 6]","[3 2 2 1]"
111.2091064453125,111.21826171875,"[1 3 6 3]","[3 2 9 4]"
101.7242431640625,101.7333984375,"[3 5 3 8]","[0 9 4 3]"
117.919921875,117.9290771484375,"[3 7 1 2]","[0 3 4 9]"
83.82568359375,83.8348388671875,"[9 4 9 0]","[2 8 5 3]"
106.787109375,106.7962646484375,"[8 4 3 3]","[3 3 0 9]"
86.7828369140625,86.7919921875,"[3 4 2 0]","[9 8 9 3]"
