unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
31.085205078125,31.09130859375,"[8 7]","[3 3]"
49.029541015625,49.03564453125,"[9 6]","[3 9]"
53.03955078125,53.045654296875,"[3 6]","[2 9]"
56.640625,56.646728515625,"[4 3]","[3 9]"
57.513427734375,57.51953125,"[6 3]","[1 9]"
32.891845703125,32.89794921875,"[6 5]","[9 9]"
52.01416015625,52.020263671875,"[8 1]","[3 4]"
55.11474609375,55.120849609375,"[3 4]","[0 8]"
28.082275390625,28.08837890625,"[3 3]","[2 9]"
32.77587890625,32.781982421875,"[6 5]","[9 9]"
