unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
168.475341796875,168.4844970703125,"[3 9 7 2]","[2 5 9 3]"
69.140625,69.1497802734375,"[1 6 5 5]","[3 3 9 9]"
56.964111328125,56.9732666015625,"[6 7 0 6]","[3 2 2 9]"
110.5865478515625,110.595703125,"[3 5 3 9]","[9 9 9 5]"
81.4910888671875,81.500244140625,"[3 6 2 8]","[9 9 7 3]"
78.3233642578125,78.33251953125,"[9 6 0 6]","[3 9 2 9]"
143.73779296875,143.7469482421875,"[7 5 9 2]","[9 2 5 5]"
105.908203125,105.9173583984375,"[2 7 9 8]","[9 3 6 5]"
95.5078125,95.5169677734375,"[3 3 7 8]","[2 4 6 3]"
117.6910400390625,117.7001953125,"[2 9 2 9]","[9 2 9 3]"
