unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
56.878662109375,56.884765625,"[7 9]","[2 5]"
58.392333984375,58.3984375,"[3 1]","[0 9]"
57.18994140625,57.196044921875,"[4 7]","[8 3]"
54.315185546875,54.3212890625,"[1 8]","[4 3]"
54.1015625,54.107666015625,"[6 3]","[1 2]"
53.466796875,53.472900390625,"[9 7]","[3 6]"
31.207275390625,31.21337890625,"[2 2]","[3 5]"
30.01708984375,30.023193359375,"[3 3]","[9 9]"
53.887939453125,53.89404296875,"[9 1]","[2 4]"
56.9580078125,56.964111328125,"[8 5]","[3 9]"
