unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.16357421875,55.169677734375,"[9 3]","[2 4]"
55.23681640625,55.242919921875,"[3 7]","[4 6]"
54.72412109375,54.730224609375,"[8 0]","[3 5]"
58.099365234375,58.10546875,"[8 1]","[5 3]"
59.06982421875,59.075927734375,"[7 1]","[9 4]"
59.423828125,59.429931640625,"[4 0]","[8 2]"
26.86767578125,26.873779296875,"[9 9]","[2 3]"
28.082275390625,28.08837890625,"[3 3]","[2 0]"
52.1728515625,52.178955078125,"[9 7]","[3 2]"
55.694580078125,55.70068359375,"[4 9]","[3 2]"
64.2333984375,64.239501953125,"[5 0]","[2 5]"
55.096435546875,55.1025390625,"[9 7]","[3 2]"
54.888916015625,54.89501953125,"[1 4]","[4 8]"
55.99365234375,55.999755859375,"[9 3]","[3 2]"
30.291748046875,30.2978515625,"[3 3]","[0 2]"
52.557373046875,52.5634765625,"[2 8]","[5 3]"
55.157470703125,55.16357421875,"[9 7]","[5 3]"
55.511474609375,55.517578125,"[9 0]","[6 4]"
34.2529296875,34.259033203125,"[6 5]","[9 9]"
56.7138671875,56.719970703125,"[9 5]","[2 9]"
27.44140625,27.447509765625,"[0 9]","[3 3]"
56.65283203125,56.658935546875,"[3 4]","[4 5]"
54.949951171875,54.9560546875,"[9 1]","[3 4]"
54.913330078125,54.91943359375,"[3 7]","[9 6]"
53.16162109375,53.167724609375,"[5 9]","[9 2]"
55.7861328125,55.792236328125,"[9 4]","[5 8]"
48.797607421875,48.8037109375,"[8 4]","[5 8]"
29.974365234375,29.98046875,"[2 2]","[9 9]"
52.008056640625,52.01416015625,"[2 8]","[0 3]"
55.72509765625,55.731201171875,"[7 1]","[6 4]"
59.85107421875,59.857177734375,"[5 3]","[9 0]"
34.881591796875,34.8876953125,"[1 1]","[3 4]"
24.86572265625,24.871826171875,"[8 6]","[3 3]"
54.8095703125,54.815673828125,"[4 2]","[8 5]"
59.381103515625,59.38720703125,"[5 8]","[8 3]"
53.363037109375,53.369140625,"[8 0]","[3 2]"
55.938720703125,55.94482421875,"[6 3]","[0 2]"
35.48583984375,35.491943359375,"[5 3]","[9 9]"
53.8330078125,53.839111328125,"[3 8]","[9 3]"
58.21533203125,58.221435546875,"[7 2]","[6 7]"
55.6396484375,55.645751953125,"[1 8]","[3 4]"
58.917236328125,58.92333984375,"[0 1]","[2 4]"
26.86767578125,26.873779296875,"[9 8]","[3 3]"
54.315185546875,54.3212890625,"[2 3]","[3 9]"
55.352783203125,55.35888671875,"[9 5]","[3 9]"
56.14013671875,56.146240234375,"[4 3]","[3 0]"
49.2431640625,49.249267578125,"[8 6]","[3 0]"
56.671142578125,56.67724609375,"[7 3]","[2 9]"
50.421142578125,50.42724609375,"[0 8]","[2 3]"
58.72802734375,58.734130859375,"[3 0]","[2 3]"
33.416748046875,33.4228515625,"[9 5]","[2 2]"
29.06494140625,29.071044921875,"[8 1]","[4 4]"
61.376953125,61.383056640625,"[2 5]","[3 9]"
58.30078125,58.306884765625,"[3 2]","[4 3]"
56.329345703125,56.33544921875,"[5 8]","[2 3]"
53.91845703125,53.924560546875,"[3 2]","[0 9]"
54.644775390625,54.65087890625,"[3 4]","[9 5]"
48.797607421875,48.8037109375,"[8 4]","[5 8]"
53.466796875,53.472900390625,"[9 7]","[3 6]"
48.687744140625,48.69384765625,"[6 8]","[9 3]"
61.956787109375,61.962890625,"[1 3]","[3 0]"
55.401611328125,55.40771484375,"[2 3]","[3 9]"
50.787353515625,50.79345703125,"[8 2]","[3 5]"
49.7802734375,49.786376953125,"[8 3]","[3 9]"
30.938720703125,30.94482421875,"[3 3]","[9 9]"
58.30078125,58.306884765625,"[2 1]","[5 4]"
31.182861328125,31.18896484375,"[8 2]","[5 5]"
57.26318359375,57.269287109375,"[3 9]","[9 2]"
58.14208984375,58.148193359375,"[3 7]","[2 9]"
56.16455078125,56.170654296875,"[3 9]","[9 6]"
52.84423828125,52.850341796875,"[0 9]","[9 2]"
53.875732421875,53.8818359375,"[8 2]","[3 0]"
60.980224609375,60.986328125,"[1 2]","[9 3]"
58.258056640625,58.26416015625,"[3 5]","[0 9]"
58.6181640625,58.624267578125,"[1 0]","[4 3]"
55.126953125,55.133056640625,"[6 3]","[9 2]"
57.928466796875,57.9345703125,"[2 4]","[7 3]"
30.291748046875,30.2978515625,"[3 3]","[2 9]"
30.291748046875,30.2978515625,"[3 3]","[2 4]"
62.615966796875,62.6220703125,"[5 3]","[9 0]"
54.833984375,54.840087890625,"[1 6]","[3 9]"
60.931396484375,60.9375,"[1 2]","[4 7]"
