unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
130.975341796875,130.9844970703125,"[1 9 4 3 7]","[4 5 3 2 2]"
125.5462646484375,125.555419921875,"[9 4 1 9 5]","[3 8 3 5 2]"
57.147216796875,57.1563720703125,"[3 0 3 3 3]","[9 2 4 9 0]"
117.6727294921875,117.681884765625,"[0 7 1 7 9]","[3 9 4 6 5]"
156.8389892578125,156.84814453125,"[8 3 5 6 9]","[3 9 9 9 6]"
189.7247314453125,189.73388671875,"[1 4 3 4 5]","[4 3 4 8 9]"
101.0833740234375,101.092529296875,"[6 9 8 3 3]","[0 6 3 2 0]"
94.4000244140625,94.4091796875,"[0 3 3 5 0]","[4 9 0 2 2]"
87.3046875,87.3138427734375,"[8 9 2 9 5]","[3 3 3 6 9]"
81.024169921875,81.0333251953125,"[0 3 3 4 1]","[9 9 9 3 3]"
