unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
50.64697265625,50.653076171875,"[8 9]","[3 5]"
55.72509765625,55.731201171875,"[7 1]","[6 4]"
59.783935546875,59.7900390625,"[3 1]","[0 4]"
29.5166015625,29.522705078125,"[3 3]","[0 0]"
58.416748046875,58.4228515625,"[0 3]","[2 9]"
53.79638671875,53.802490234375,"[8 7]","[3 9]"
61.1572265625,61.163330078125,"[9 7]","[2 3]"
30.06591796875,30.072021484375,"[9 9]","[2 2]"
54.058837890625,54.06494140625,"[1 6]","[4 9]"
58.09326171875,58.099365234375,"[0 4]","[3 5]"
