unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
56.097412109375,56.103515625,"[3 8]","[9 4]"
57.244873046875,57.2509765625,"[0 6]","[3 1]"
58.978271484375,58.984375,"[3 2]","[2 0]"
47.8515625,47.857666015625,"[9 8]","[2 3]"
49.957275390625,49.96337890625,"[8 3]","[3 9]"
56.57958984375,56.585693359375,"[3 8]","[9 4]"
59.68017578125,59.686279296875,"[9 5]","[3 2]"
30.06591796875,30.072021484375,"[0 9]","[2 2]"
58.28857421875,58.294677734375,"[5 1]","[9 4]"
48.370361328125,48.37646484375,"[9 8]","[2 3]"
