unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
56.5704345703125,56.57958984375,"[3 7 7]","[0 3 9]"
60.3973388671875,60.406494140625,"[7 1 0]","[2 3 2]"
54.0069580078125,54.01611328125,"[8 6 0]","[3 9 3]"
97.027587890625,97.0367431640625,"[2 4 3]","[5 3 2]"
84.3017578125,84.3109130859375,"[3 1 9]","[0 3 2]"
57.53173828125,57.5408935546875,"[0 4 3]","[2 5 2]"
50.6195068359375,50.628662109375,"[6 8 8]","[1 3 3]"
52.6336669921875,52.642822265625,"[8 8 2]","[3 3 9]"
83.7066650390625,83.7158203125,"[4 9 0]","[3 5 2]"
141.2384033203125,141.24755859375,"[7 9 3]","[9 3 9]"
