unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.938720703125,30.94482421875,"[3 3]","[9 4]"
52.2705078125,52.276611328125,"[8 7]","[3 2]"
56.7138671875,56.719970703125,"[5 9]","[9 2]"
31.085205078125,31.09130859375,"[4 7]","[3 3]"
25.634765625,25.640869140625,"[8 8]","[3 4]"
57.421875,57.427978515625,"[1 7]","[4 2]"
36.273193359375,36.279296875,"[5 4]","[8 8]"
55.841064453125,55.84716796875,"[1 4]","[4 8]"
58.807373046875,58.8134765625,"[8 5]","[3 9]"
34.625244140625,34.63134765625,"[6 5]","[9 9]"
