unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.92041015625,55.9295654296875,"[0 9 8]","[2 3 3]"
62.054443359375,62.0635986328125,"[5 3 9]","[2 4 2]"
77.7374267578125,77.74658203125,"[3 8 1]","[2 3 4]"
53.9337158203125,53.94287109375,"[4 3 4]","[5 9 3]"
81.3262939453125,81.33544921875,"[3 5 8]","[0 9 3]"
76.6845703125,76.6937255859375,"[6 3 8]","[9 2 3]"
81.0882568359375,81.097412109375,"[4 8 5]","[8 3 9]"
79.3304443359375,79.339599609375,"[1 8 3]","[3 3 4]"
54.6844482421875,54.693603515625,"[9 4 9]","[2 8 2]"
156.2164306640625,156.2255859375,"[0 3 7]","[3 0 6]"
