unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
59.11865234375,59.124755859375,"[3 4]","[9 8]"
57.073974609375,57.080078125,"[7 6]","[3 9]"
36.41357421875,36.419677734375,"[3 5]","[2 2]"
52.28271484375,52.288818359375,"[0 6]","[3 9]"
29.91943359375,29.925537109375,"[3 3]","[4 9]"
56.219482421875,56.2255859375,"[0 4]","[3 8]"
57.470703125,57.476806640625,"[3 4]","[9 5]"
29.656982421875,29.6630859375,"[0 2]","[3 3]"
63.665771484375,63.671875,"[5 4]","[9 8]"
56.390380859375,56.396484375,"[4 0]","[8 5]"
58.19091796875,58.197021484375,"[1 9]","[9 3]"
34.2529296875,34.259033203125,"[5 6]","[9 9]"
52.935791015625,52.94189453125,"[4 3]","[5 0]"
53.729248046875,53.7353515625,"[0 9]","[9 2]"
34.2529296875,34.259033203125,"[5 5]","[9 9]"
30.078125,30.084228515625,"[0 3]","[2 2]"
34.814453125,34.820556640625,"[5 3]","[9 9]"
57.71484375,57.720947265625,"[4 7]","[3 9]"
98.773193359375,98.779296875,"[5 2]","[2 5]"
29.449462890625,29.45556640625,"[1 1]","[4 4]"
51.751708984375,51.7578125,"[6 8]","[9 3]"
27.3193359375,27.325439453125,"[9 9]","[2 5]"
53.5888671875,53.594970703125,"[9 6]","[5 9]"
57.40966796875,57.415771484375,"[4 2]","[8 5]"
54.7607421875,54.766845703125,"[8 2]","[3 5]"
53.436279296875,53.4423828125,"[4 6]","[5 9]"
26.86767578125,26.873779296875,"[9 9]","[2 3]"
63.824462890625,63.83056640625,"[5 0]","[9 3]"
34.881591796875,34.8876953125,"[1 8]","[3 3]"
57.196044921875,57.2021484375,"[1 5]","[4 9]"
56.73828125,56.744384765625,"[5 8]","[2 3]"
27.44140625,27.447509765625,"[2 9]","[3 3]"
56.146240234375,56.15234375,"[9 1]","[2 9]"
55.76171875,55.767822265625,"[3 0]","[9 3]"
52.77099609375,52.777099609375,"[8 9]","[3 2]"
63.494873046875,63.5009765625,"[5 4]","[2 8]"
51.50146484375,51.507568359375,"[4 8]","[8 3]"
64.111328125,64.117431640625,"[1 2]","[3 5]"
62.24365234375,62.249755859375,"[1 5]","[4 9]"
100.0,100.0,"[3 9]","[9 3]"
