unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
103.564453125,103.5736083984375,"[0 7 8 4 6]","[2 2 5 3 9]"
86.1328125,86.1419677734375,"[2 2 2 3 8]","[7 0 3 9 3]"
124.7039794921875,124.713134765625,"[0 9 3 4 8]","[9 6 9 3 3]"
166.278076171875,166.2872314453125,"[6 9 2 5 4]","[9 2 3 9 8]"
101.5045166015625,101.513671875,"[6 6 3 4 3]","[1 3 0 8 9]"
189.1937255859375,189.202880859375,"[1 7 9 8 3]","[4 6 3 4 9]"
136.81640625,136.8255615234375,"[7 9 9 3 2]","[9 3 3 2 3]"
30.6427001953125,30.65185546875,"[9 0 9 8 8]","[3 3 3 3 3]"
84.2559814453125,84.26513671875,"[9 9 3 2 3]","[3 6 4 5 4]"
98.968505859375,98.9776611328125,"[8 7 1 6 9]","[3 6 3 9 3]"
