unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
83.935546875,83.9447021484375,"[0 9 3 3 6]","[4 2 2 4 9]"
111.3555908203125,111.36474609375,"[7 5 3 8 1]","[2 9 9 3 3]"
106.0455322265625,106.0546875,"[6 9 8 3 8]","[3 6 3 2 3]"
185.9893798828125,185.99853515625,"[2 0 4 9 8]","[0 9 3 2 3]"
62.3199462890625,62.3291015625,"[5 3 6 6 2]","[9 9 9 9 3]"
102.28271484375,102.2918701171875,"[6 9 8 1 9]","[9 3 3 4 2]"
87.689208984375,87.6983642578125,"[0 9 2 9 8]","[3 5 9 5 5]"
85.5010986328125,85.51025390625,"[7 7 6 3 3]","[9 2 1 9 0]"
112.39013671875,112.3992919921875,"[8 1 5 5 3]","[3 4 2 9 0]"
208.4564208984375,208.465576171875,"[2 4 3 3 9]","[9 3 9 4 3]"
