unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
87.103271484375,87.1124267578125,"[3 8 4 4]","[0 3 8 3]"
109.1217041015625,109.130859375,"[6 4 4 0]","[9 8 3 4]"
49.5758056640625,49.5849609375,"[9 6 8 8]","[3 0 3 3]"
132.5775146484375,132.586669921875,"[2 2 3 4]","[9 5 2 3]"
83.5968017578125,83.60595703125,"[3 9 9 0]","[2 3 6 4]"
97.7142333984375,97.723388671875,"[3 3 8 2]","[2 9 3 9]"
30.780029296875,30.7891845703125,"[3 2 6 6]","[9 9 9 9]"
85.345458984375,85.3546142578125,"[2 8 2 5]","[9 3 0 9]"
148.333740234375,148.3428955078125,"[2 6 9 9]","[9 0 2 2]"
112.628173828125,112.6373291015625,"[3 2 3 3]","[2 3 2 4]"
