unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.210205078125,84.2193603515625,"[0 0 3 8]","[2 2 9 3]"
99.31640625,99.3255615234375,"[7 9 9 6]","[9 2 6 3]"
82.36083984375,82.3699951171875,"[0 5 8 0]","[4 9 3 3]"
79.6600341796875,79.669189453125,"[3 0 8 3]","[4 9 3 4]"
85.0433349609375,85.052490234375,"[2 1 1 4]","[5 4 4 3]"
101.751708984375,101.7608642578125,"[1 3 8 9]","[9 9 3 6]"
160.1348876953125,160.14404296875,"[9 5 3 7]","[3 9 9 2]"
102.3284912109375,102.337646484375,"[9 5 8 4]","[2 8 3 8]"
91.29638671875,91.3055419921875,"[5 7 1 0]","[9 6 9 2]"
60.955810546875,60.9649658203125,"[0 3 6 0]","[2 9 9 3]"
