unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
82.6080322265625,82.6171875,"[3 7 1 1]","[9 6 4 4]"
105.8990478515625,105.908203125,"[7 6 3 8]","[2 3 4 3]"
155.0445556640625,155.0537109375,"[9 3 0 9]","[2 9 9 3]"
84.814453125,84.8236083984375,"[2 1 4 6]","[9 4 3 3]"
130.865478515625,130.8746337890625,"[8 9 0 3]","[3 2 3 9]"
85.9130859375,85.9222412109375,"[7 9 0 0]","[9 3 3 2]"
107.061767578125,107.0709228515625,"[2 4 3 3]","[5 3 0 9]"
89.3463134765625,89.35546875,"[2 7 1 0]","[9 3 4 3]"
153.33251953125,153.3416748046875,"[9 3 7 2]","[2 9 3 0]"
85.43701171875,85.4461669921875,"[2 3 5 8]","[9 9 2 3]"
