unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
64.398193359375,64.404296875,"[1 3]","[3 0]"
52.105712890625,52.11181640625,"[4 8]","[8 3]"
51.104736328125,51.11083984375,"[8 3]","[3 4]"
56.964111328125,56.97021484375,"[6 7]","[9 2]"
49.993896484375,50.0,"[8 2]","[3 9]"
56.732177734375,56.73828125,"[3 2]","[0 3]"
54.388427734375,54.39453125,"[3 8]","[4 3]"
63.916015625,63.922119140625,"[2 5]","[3 9]"
60.29052734375,60.296630859375,"[3 1]","[2 3]"
55.28564453125,55.291748046875,"[7 2]","[6 0]"
