unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
77.984619140625,77.9937744140625,"[1 1 6 1]","[3 4 1 4]"
146.2188720703125,146.22802734375,"[9 5 2 3]","[2 9 9 4]"
65.3961181640625,65.4052734375,"[3 1 5 2]","[9 9 9 5]"
82.342529296875,82.3516845703125,"[1 3 2 8]","[4 9 9 5]"
152.947998046875,152.9571533203125,"[9 8 7 2]","[2 5 9 9]"
59.3170166015625,59.326171875,"[9 0 4 1]","[3 3 3 4]"
97.3846435546875,97.393798828125,"[3 8 3 9]","[9 3 2 2]"
159.814453125,159.8236083984375,"[6 5 9 2]","[0 9 5 3]"
82.8277587890625,82.8369140625,"[1 3 8 1]","[4 9 3 9]"
83.6334228515625,83.642578125,"[8 7 8 9]","[3 9 3 2]"
