unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
132.806396484375,132.8155517578125,"[8 5 9 5 9]","[3 9 2 9 5]"
134.051513671875,134.0606689453125,"[3 2 9 5 3]","[9 0 5 8 2]"
125.7659912109375,125.775146484375,"[6 2 9 5 9]","[0 3 2 9 3]"
94.427490234375,94.4366455078125,"[3 5 0 1 3]","[2 9 9 4 9]"
110.137939453125,110.1470947265625,"[9 1 3 6 3]","[3 4 4 0 2]"
87.4053955078125,87.41455078125,"[2 4 2 0 2]","[9 8 9 3 5]"
144.4061279296875,144.415283203125,"[2 9 4 6 3]","[3 3 8 3 4]"
98.7396240234375,98.748779296875,"[3 4 8 3 3]","[9 5 3 4 4]"
182.84912109375,182.8582763671875,"[8 3 9 6 3]","[3 9 3 1 2]"
79.4952392578125,79.50439453125,"[3 4 9 8 9]","[2 3 3 3 2]"
