unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
93.218994140625,93.2281494140625,"[6 2 1 5 3]","[9 5 4 9 9]"
85.821533203125,85.8306884765625,"[8 1 8 2 9]","[3 4 3 0 3]"
84.2559814453125,84.26513671875,"[0 9 9 7 8]","[3 2 6 2 3]"
141.064453125,141.0736083984375,"[2 9 3 8 0]","[7 6 9 4 2]"
146.9512939453125,146.96044921875,"[3 5 5 4 9]","[9 9 9 3 3]"
124.40185546875,124.4110107421875,"[9 3 3 0 8]","[2 9 2 3 3]"
84.613037109375,84.6221923828125,"[7 2 4 3 7]","[9 9 8 9 6]"
88.8336181640625,88.8427734375,"[1 0 1 9 1]","[3 3 9 5 4]"
91.5802001953125,91.58935546875,"[1 1 2 1 3]","[4 4 3 3 9]"
111.1358642578125,111.14501953125,"[1 3 0 7 9]","[4 4 3 9 3]"
