unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
64.434814453125,64.4439697265625,"[5 2 3]","[9 3 9]"
79.925537109375,79.9346923828125,"[3 1 8]","[0 4 3]"
61.1114501953125,61.12060546875,"[6 0 1]","[9 2 9]"
60.7269287109375,60.736083984375,"[0 0 5]","[3 2 9]"
31.3201904296875,31.329345703125,"[3 2 1]","[9 9 9]"
61.1114501953125,61.12060546875,"[1 0 6]","[9 2 9]"
57.769775390625,57.7789306640625,"[8 5 5]","[3 9 2]"
65.8172607421875,65.826416015625,"[6 1 3]","[9 3 9]"
79.705810546875,79.7149658203125,"[9 4 3]","[2 8 9]"
66.064453125,66.0736083984375,"[2 2 1]","[3 5 3]"
