unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
142.0257568359375,142.034912109375,"[7 0 3 2 3]","[2 3 2 7 2]"
197.9461669921875,197.955322265625,"[2 8 3 4 9]","[9 3 0 3 2]"
217.6116943359375,217.620849609375,"[4 2 3 8 9]","[3 3 9 4 2]"
140.1397705078125,140.14892578125,"[5 9 0 3 4]","[9 6 3 9 3]"
142.5750732421875,142.584228515625,"[2 3 7 5 8]","[3 0 2 9 3]"
92.266845703125,92.2760009765625,"[7 0 9 5 4]","[3 4 3 9 3]"
134.6832275390625,134.6923828125,"[3 0 3 8 5]","[9 2 0 3 9]"
158.7066650390625,158.7158203125,"[9 4 0 5 6]","[6 3 3 9 9]"
158.7158203125,158.7249755859375,"[4 2 3 6 7]","[8 9 4 3 3]"
84.393310546875,84.4024658203125,"[0 9 8 7 2]","[3 5 3 6 3]"
