unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
153.076171875,153.0853271484375,"[7 9 1 2]","[2 2 3 9]"
87.835693359375,87.8448486328125,"[2 8 5 7]","[9 3 2 9]"
124.017333984375,124.0264892578125,"[8 3 9 2]","[3 2 6 7]"
176.0101318359375,176.019287109375,"[4 3 2 9]","[3 9 5 3]"
113.983154296875,113.9923095703125,"[4 4 3 1]","[8 5 2 4]"
150.69580078125,150.7049560546875,"[9 1 2 8]","[2 3 9 3]"
88.1378173828125,88.14697265625,"[1 3 5 3]","[4 2 9 0]"
92.10205078125,92.1112060546875,"[1 1 7 5]","[4 9 3 9]"
59.1888427734375,59.197998046875,"[7 9 3 3]","[2 2 9 0]"
128.6041259765625,128.61328125,"[9 3 7 4]","[2 9 3 3]"
