unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.8563232421875,55.865478515625,"[2 4 4]","[5 3 5]"
82.5164794921875,82.525634765625,"[7 9 0]","[6 3 2]"
51.0223388671875,51.031494140625,"[4 9 8]","[5 5 3]"
88.897705078125,88.9068603515625,"[0 2 1]","[3 9 4]"
55.8929443359375,55.902099609375,"[9 0 1]","[6 3 3]"
64.7552490234375,64.764404296875,"[3 5 7]","[9 9 2]"
59.6099853515625,59.619140625,"[8 5 2]","[3 9 9]"
126.324462890625,126.3336181640625,"[9 4 5]","[5 3 9]"
94.7479248046875,94.757080078125,"[5 9 0]","[9 3 5]"
59.0606689453125,59.06982421875,"[1 7 9]","[4 3 3]"
