unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
169.59228515625,169.6014404296875,"[1 0 5 9 3]","[3 5 9 3 9]"
148.9837646484375,148.992919921875,"[0 2 9 6 8]","[3 9 2 3 3]"
98.6114501953125,98.62060546875,"[4 8 9 6 4]","[8 3 2 9 8]"
84.5947265625,84.6038818359375,"[3 5 3 5 8]","[9 9 0 9 3]"
54.3731689453125,54.38232421875,"[8 8 3 8 3]","[3 3 9 3 9]"
110.26611328125,110.2752685546875,"[4 8 8 3 1]","[3 3 3 0 9]"
116.326904296875,116.3360595703125,"[9 3 1 9 3]","[5 4 3 2 0]"
114.1204833984375,114.129638671875,"[7 2 8 2 1]","[2 9 3 5 3]"
156.84814453125,156.8572998046875,"[8 3 4 9 3]","[3 9 3 3 2]"
91.0400390625,91.0491943359375,"[5 7 4 1 3]","[9 9 8 3 9]"
