unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
77.05078125,77.0599365234375,"[2 8 4 4 3]","[0 3 3 3 0]"
113.6444091796875,113.653564453125,"[3 3 6 9 1]","[2 4 9 2 3]"
165.325927734375,165.3350830078125,"[1 2 4 9 3]","[4 5 3 2 2]"
193.7164306640625,193.7255859375,"[9 9 0 3 1]","[2 2 3 0 9]"
173.3551025390625,173.3642578125,"[9 9 4 3 6]","[2 6 3 9 9]"
139.2791748046875,139.288330078125,"[5 8 4 1 5]","[9 3 8 4 9]"
115.0909423828125,115.10009765625,"[1 0 3 3 3]","[4 3 2 9 2]"
110.9710693359375,110.980224609375,"[9 6 2 4 4]","[2 1 5 3 8]"
82.50732421875,82.5164794921875,"[4 5 8 4 8]","[3 8 3 8 3]"
89.190673828125,89.1998291015625,"[3 4 3 9 3]","[9 8 2 2 9]"
