unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
82.2235107421875,82.232666015625,"[1 3 3 1]","[3 0 4 4]"
136.212158203125,136.2213134765625,"[9 3 1 6]","[3 9 3 3]"
153.314208984375,153.3233642578125,"[9 5 3 2]","[2 9 0 3]"
132.586669921875,132.5958251953125,"[3 1 9 4]","[9 3 2 3]"
89.7674560546875,89.776611328125,"[9 5 2 0]","[3 9 3 2]"
121.527099609375,121.5362548828125,"[0 3 6 7]","[2 0 9 3]"
84.173583984375,84.1827392578125,"[6 5 8 7]","[9 9 4 6]"
95.123291015625,95.1324462890625,"[4 5 1 0]","[8 9 3 9]"
133.941650390625,133.9508056640625,"[9 3 5 9]","[5 2 9 3]"
157.0770263671875,157.086181640625,"[8 9 3 5]","[3 5 4 9]"
