unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
91.864013671875,91.8731689453125,"[5 3 3 1 6]","[2 9 0 9 9]"
106.072998046875,106.0821533203125,"[3 2 3 8 3]","[9 5 4 3 2]"
83.0474853515625,83.056640625,"[3 2 4 0 3]","[4 9 5 9 9]"
84.722900390625,84.7320556640625,"[8 8 1 8 3]","[4 3 4 3 9]"
144.8089599609375,144.818115234375,"[9 0 6 3 2]","[2 9 9 9 5]"
137.9241943359375,137.933349609375,"[0 1 0 3 4]","[3 4 5 9 3]"
63.0615234375,63.0706787109375,"[5 9 3 9 0]","[2 3 2 2 2]"
110.0921630859375,110.101318359375,"[8 8 0 4 1]","[3 3 2 5 4]"
194.5404052734375,194.549560546875,"[3 5 0 3 2]","[9 9 3 0 7]"
91.58935546875,91.5985107421875,"[5 1 7 1 3]","[9 4 3 4 9]"
