unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
81.26220703125,81.2713623046875,"[3 9 8 4 4]","[2 3 3 3 3]"
64.4256591796875,64.434814453125,"[6 5 3 3 3]","[9 9 0 0 2]"
113.1866455078125,113.19580078125,"[6 1 2 1 4]","[9 3 5 4 3]"
115.228271484375,115.2374267578125,"[5 1 6 6 3]","[2 4 3 9 9]"
151.8951416015625,151.904296875,"[9 0 0 9 3]","[3 2 3 2 9]"
176.3671875,176.3763427734375,"[9 3 3 8 6]","[3 4 9 3 9]"
87.8814697265625,87.890625,"[6 1 1 2 9]","[0 4 4 0 2]"
109.9273681640625,109.9365234375,"[4 2 3 5 8]","[3 5 9 9 3]"
87.6708984375,87.6800537109375,"[4 0 5 4 8]","[3 3 9 3 5]"
85.2996826171875,85.308837890625,"[6 9 3 3 5]","[0 2 2 0 9]"
