unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
109.552001953125,109.5611572265625,"[8 5 0 3]","[3 9 2 4]"
167.02880859375,167.0379638671875,"[3 9 9 0]","[9 3 2 5]"
76.1260986328125,76.13525390625,"[0 4 3 1]","[3 3 9 9]"
81.9122314453125,81.92138671875,"[4 9 2 2]","[3 5 3 0]"
81.500244140625,81.5093994140625,"[9 1 6 8]","[5 4 3 3]"
121.6278076171875,121.636962890625,"[8 3 9 4]","[3 9 2 3]"
85.711669921875,85.7208251953125,"[2 8 5 6]","[3 4 9 9]"
95.47119140625,95.4803466796875,"[0 7 0 5]","[2 2 5 9]"
87.1307373046875,87.139892578125,"[2 3 1 0]","[3 4 4 5]"
99.9114990234375,99.920654296875,"[1 3 3 8]","[4 0 9 3]"
