unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
59.26513671875,59.271240234375,"[3 9]","[4 2]"
52.996826171875,53.0029296875,"[9 0]","[3 9]"
57.147216796875,57.1533203125,"[1 3]","[4 2]"
56.28662109375,56.292724609375,"[4 3]","[3 2]"
56.439208984375,56.4453125,"[3 1]","[0 4]"
54.2724609375,54.278564453125,"[5 9]","[9 2]"
53.399658203125,53.40576171875,"[3 8]","[9 3]"
52.62451171875,52.630615234375,"[8 3]","[3 9]"
31.085205078125,31.09130859375,"[8 7]","[3 3]"
29.656982421875,29.6630859375,"[3 2]","[9 9]"
