unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
161.9293212890625,161.9384765625,"[9 5 2 7 3]","[3 9 9 2 0]"
112.646484375,112.6556396484375,"[2 2 2 5 5]","[9 0 5 2 9]"
85.0799560546875,85.089111328125,"[8 8 3 3 9]","[3 5 9 2 2]"
136.9171142578125,136.92626953125,"[3 2 5 4 4]","[2 9 8 8 3]"
110.1654052734375,110.174560546875,"[9 4 9 7 6]","[3 8 2 2 9]"
168.3197021484375,168.328857421875,"[7 9 8 3 9]","[9 3 3 9 5]"
124.127197265625,124.1363525390625,"[8 7 3 6 3]","[3 2 0 9 4]"
91.2322998046875,91.241455078125,"[0 0 7 3 8]","[5 2 2 9 5]"
130.2520751953125,130.26123046875,"[8 5 4 7 3]","[3 9 8 2 9]"
151.3275146484375,151.336669921875,"[0 9 6 2 5]","[3 5 0 3 9]"
