unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
52.166748046875,52.1759033203125,"[9 8 7]","[3 3 2]"
78.717041015625,78.7261962890625,"[3 8 2]","[9 3 3]"
87.872314453125,87.8814697265625,"[2 3 4]","[5 2 8]"
64.544677734375,64.5538330078125,"[1 5 3]","[4 9 9]"
57.0098876953125,57.01904296875,"[9 2 9]","[3 5 3]"
79.779052734375,79.7882080078125,"[1 3 8]","[3 0 3]"
59.710693359375,59.7198486328125,"[1 7 9]","[4 2 2]"
133.6029052734375,133.612060546875,"[3 9 4]","[4 3 3]"
66.0919189453125,66.10107421875,"[0 5 9]","[3 8 3]"
61.614990234375,61.6241455078125,"[3 3 1]","[0 2 9]"
