unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
123.8250732421875,123.834228515625,"[7 5 9 4 5]","[2 8 5 5 2]"
111.14501953125,111.1541748046875,"[8 8 1 3 7]","[3 3 4 0 9]"
63.3819580078125,63.39111328125,"[8 2 5 7 5]","[3 3 9 3 9]"
120.1995849609375,120.208740234375,"[3 9 8 9 4]","[9 5 3 2 5]"
158.6883544921875,158.697509765625,"[3 3 8 2 7]","[9 2 3 3 9]"
111.5570068359375,111.566162109375,"[2 1 8 9 9]","[5 9 3 6 5]"
154.4677734375,154.4769287109375,"[3 3 9 9 0]","[9 4 6 3 2]"
61.102294921875,61.1114501953125,"[3 0 0 3 2]","[9 3 2 9 9]"
134.4635009765625,134.47265625,"[1 7 9 3 3]","[3 9 2 0 9]"
85.4736328125,85.4827880859375,"[6 2 8 8 7]","[9 5 3 3 3]"
