unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.5966796875,61.6058349609375,"[5 5 4]","[9 9 3]"
57.3028564453125,57.31201171875,"[3 5 3]","[2 9 9]"
90.728759765625,90.7379150390625,"[1 5 4]","[4 9 3]"
57.9986572265625,58.0078125,"[1 3 2]","[4 0 0]"
133.11767578125,133.1268310546875,"[3 9 4]","[9 3 3]"
58.245849609375,58.2550048828125,"[4 9 9]","[8 2 6]"
81.6925048828125,81.70166015625,"[7 3 4]","[6 0 8]"
86.2152099609375,86.224365234375,"[3 5 4]","[9 2 3]"
59.5458984375,59.5550537109375,"[5 3 9]","[2 2 3]"
33.4625244140625,33.4716796875,"[5 0 3]","[9 9 9]"
