unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
199.0081787109375,199.017333984375,"[7 2 9 0 5]","[9 0 2 3 9]"
164.208984375,164.2181396484375,"[9 2 3 6 9]","[2 3 9 0 2]"
141.7510986328125,141.76025390625,"[3 0 3 0 3]","[0 3 2 2 9]"
86.8560791015625,86.865234375,"[3 0 3 0 4]","[4 5 9 9 8]"
104.5074462890625,104.5166015625,"[0 4 1 9 8]","[4 8 3 3 3]"
60.1593017578125,60.16845703125,"[0 7 3 3 9]","[2 2 9 2 2]"
89.8773193359375,89.886474609375,"[1 7 2 8 8]","[4 9 3 3 3]"
105.0018310546875,105.010986328125,"[3 3 2 8 3]","[0 0 3 3 4]"
122.186279296875,122.1954345703125,"[8 1 5 6 8]","[4 3 8 0 3]"
101.2481689453125,101.25732421875,"[1 1 3 5 2]","[4 3 9 8 9]"
