unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
64.1510009765625,64.16015625,"[1 7 1]","[3 2 4]"
60.8642578125,60.8734130859375,"[3 7 7]","[9 2 3]"
168.2281494140625,168.2373046875,"[3 0 5]","[0 3 8]"
55.77392578125,55.7830810546875,"[0 9 9]","[9 3 3]"
59.8297119140625,59.8388671875,"[3 3 5]","[2 9 9]"
92.8436279296875,92.852783203125,"[4 5 1]","[3 8 9]"
57.89794921875,57.9071044921875,"[3 3 9]","[2 4 5]"
78.0303955078125,78.03955078125,"[5 8 3]","[9 3 0]"
86.8743896484375,86.883544921875,"[3 0 4]","[9 2 3]"
60.60791015625,60.6170654296875,"[5 3 9]","[2 9 2]"
