unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
87.1124267578125,87.12158203125,"[2 7 6 7]","[3 2 1 2]"
135.2783203125,135.2874755859375,"[3 1 4 2]","[9 4 3 5]"
59.1156005859375,59.124755859375,"[9 5 9 6]","[3 9 3 3]"
76.28173828125,76.2908935546875,"[3 9 6 3]","[9 2 9 9]"
81.3812255859375,81.390380859375,"[7 8 3 8]","[9 3 4 3]"
108.7371826171875,108.746337890625,"[0 3 3 2]","[2 0 4 7]"
79.522705078125,79.5318603515625,"[4 6 8 4]","[3 9 3 8]"
72.8485107421875,72.857666015625,"[3 8 9 8]","[4 3 2 3]"
85.5194091796875,85.528564453125,"[2 4 3 3]","[0 8 9 0]"
188.287353515625,188.2965087890625,"[9 1 8 3]","[3 4 5 9]"
