unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
119.366455078125,119.3756103515625,"[5 1 7 3 6]","[9 4 2 0 9]"
130.5267333984375,130.535888671875,"[3 7 3 9 8]","[9 9 4 5 3]"
113.0126953125,113.0218505859375,"[5 3 0 8 7]","[8 9 9 3 3]"
225.8514404296875,225.860595703125,"[2 3 3 5 9]","[5 0 9 2 3]"
117.132568359375,117.1417236328125,"[1 4 3 3 3]","[3 3 2 9 2]"
104.2327880859375,104.241943359375,"[0 3 3 3 4]","[4 9 0 2 5]"
129.6844482421875,129.693603515625,"[3 5 5 9 3]","[0 9 2 5 9]"
111.7950439453125,111.80419921875,"[0 0 2 8 7]","[2 4 5 3 2]"
196.087646484375,196.0968017578125,"[2 0 3 9 1]","[3 9 0 3 4]"
113.6444091796875,113.653564453125,"[5 2 4 7 3]","[9 3 3 2 9]"
