unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
88.275146484375,88.2843017578125,"[5 9 7]","[9 3 2]"
63.665771484375,63.6749267578125,"[5 2 4]","[9 9 8]"
83.111572265625,83.1207275390625,"[7 3 8]","[2 9 3]"
54.217529296875,54.2266845703125,"[9 7 8]","[2 3 3]"
84.100341796875,84.1094970703125,"[0 8 7]","[2 5 9]"
58.5845947265625,58.59375,"[8 0 7]","[3 9 3]"
86.700439453125,86.7095947265625,"[1 0 4]","[4 5 3]"
126.800537109375,126.8096923828125,"[3 9 8]","[9 3 3]"
56.3873291015625,56.396484375,"[1 9 9]","[4 5 3]"
88.9068603515625,88.916015625,"[1 7 2]","[4 9 0]"
