unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
88.0645751953125,88.07373046875,"[1 4 5]","[4 8 2]"
30.6427001953125,30.65185546875,"[8 0 8]","[3 3 3]"
58.99658203125,59.0057373046875,"[3 5 3]","[2 9 0]"
93.4661865234375,93.475341796875,"[9 5 0]","[3 9 5]"
61.34033203125,61.3494873046875,"[0 5 0]","[3 2 2]"
81.5093994140625,81.5185546875,"[6 9 3]","[1 3 4]"
86.444091796875,86.4532470703125,"[0 3 4]","[2 4 5]"
71.9970703125,72.0062255859375,"[9 6 8]","[2 9 3]"
81.7657470703125,81.77490234375,"[0 8 2]","[3 4 0]"
79.962158203125,79.9713134765625,"[6 4 3]","[0 3 2]"
