unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
60.809326171875,60.8184814453125,"[0 1 4 4]","[5 3 3 3]"
81.427001953125,81.4361572265625,"[6 4 0 6]","[9 3 4 9]"
105.1116943359375,105.120849609375,"[5 3 5 8]","[8 0 9 3]"
78.973388671875,78.9825439453125,"[6 3 9 3]","[3 2 3 2]"
86.9842529296875,86.993408203125,"[2 9 0 1]","[9 5 4 4]"
75.7965087890625,75.8056640625,"[9 3 3 8]","[2 9 4 5]"
116.0980224609375,116.107177734375,"[2 6 4 3]","[5 9 8 2]"
91.1865234375,91.1956787109375,"[5 4 0 0]","[9 3 5 2]"
85.1898193359375,85.198974609375,"[3 8 6 0]","[2 4 9 4]"
154.94384765625,154.9530029296875,"[3 9 8 9]","[9 3 4 3]"
