unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
75.6317138671875,75.640869140625,"[3 9 4]","[0 2 3]"
80.511474609375,80.5206298828125,"[8 7 9]","[4 3 5]"
56.9915771484375,57.000732421875,"[8 9 5]","[3 2 2]"
59.8297119140625,59.8388671875,"[6 5 6]","[1 9 9]"
53.192138671875,53.2012939453125,"[8 2 3]","[3 9 9]"
97.174072265625,97.1832275390625,"[1 3 5]","[3 0 9]"
101.6326904296875,101.641845703125,"[2 3 9]","[9 0 3]"
52.7618408203125,52.77099609375,"[8 3 8]","[3 0 4]"
51.8646240234375,51.873779296875,"[2 8 3]","[9 3 9]"
81.9854736328125,81.99462890625,"[9 6 2]","[6 1 5]"
