unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
63.18359375,63.189697265625,"[7 5]","[2 9]"
31.085205078125,31.09130859375,"[7 8]","[3 3]"
53.16162109375,53.167724609375,"[5 9]","[9 2]"
53.863525390625,53.86962890625,"[9 2]","[3 9]"
53.948974609375,53.955078125,"[9 4]","[5 3]"
60.8154296875,60.821533203125,"[2 3]","[7 4]"
29.998779296875,30.0048828125,"[8 1]","[3 3]"
105.1513671875,105.157470703125,"[4 8]","[8 4]"
31.011962890625,31.01806640625,"[3 2]","[9 9]"
64.55078125,64.556884765625,"[3 5]","[2 9]"
