unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
107.1441650390625,107.1533203125,"[0 3 8 6 6]","[3 9 3 1 9]"
107.3455810546875,107.354736328125,"[6 3 0 9 0]","[9 9 2 5 5]"
110.11962890625,110.1287841796875,"[8 0 5 5 2]","[3 5 9 9 5]"
89.5751953125,89.5843505859375,"[7 9 9 5 9]","[2 2 3 9 2]"
142.474365234375,142.4835205078125,"[0 5 1 6 8]","[2 9 4 1 3]"
106.1004638671875,106.109619140625,"[3 8 2 6 8]","[0 3 9 1 3]"
148.223876953125,148.2330322265625,"[2 3 8 6 5]","[5 2 3 9 9]"
197.1038818359375,197.113037109375,"[3 4 9 5 7]","[9 8 3 2 9]"
87.6708984375,87.6800537109375,"[9 5 1 5 4]","[2 9 3 9 3]"
101.2664794921875,101.275634765625,"[3 8 8 4 8]","[9 4 3 3 3]"
