unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.082275390625,53.08837890625,"[7 3]","[6 9]"
57.12890625,57.135009765625,"[3 2]","[0 9]"
51.055908203125,51.06201171875,"[3 4]","[0 8]"
54.57763671875,54.583740234375,"[4 0]","[3 2]"
57.647705078125,57.65380859375,"[0 4]","[3 5]"
25.81787109375,25.823974609375,"[8 9]","[3 3]"
45.49560546875,45.501708984375,"[9 8]","[2 3]"
32.989501953125,32.99560546875,"[5 2]","[9 9]"
52.105712890625,52.11181640625,"[4 3]","[3 0]"
52.020263671875,52.0263671875,"[9 4]","[2 8]"
