unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.4951171875,57.5042724609375,"[7 3 6]","[9 9 0]"
66.668701171875,66.6778564453125,"[5 2 2]","[9 5 5]"
60.5804443359375,60.589599609375,"[9 1 9]","[6 3 2]"
80.4656982421875,80.474853515625,"[8 3 0]","[3 2 9]"
53.1646728515625,53.173828125,"[8 8 1]","[3 3 4]"
56.488037109375,56.4971923828125,"[4 4 3]","[8 3 9]"
58.3740234375,58.3831787109375,"[3 1 2]","[2 9 9]"
54.7943115234375,54.803466796875,"[3 1 8]","[9 9 3]"
85.6109619140625,85.6201171875,"[6 5 8]","[9 2 4]"
58.7677001953125,58.77685546875,"[1 0 4]","[9 3 3]"
