unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
22.705078125,22.711181640625,"[8 8]","[3 3]"
26.62353515625,26.629638671875,"[9 4]","[3 3]"
59.87548828125,59.881591796875,"[2 0]","[5 3]"
51.1474609375,51.153564453125,"[9 6]","[3 1]"
32.0556640625,32.061767578125,"[7 1]","[9 9]"
59.8388671875,59.844970703125,"[3 0]","[4 3]"
55.889892578125,55.89599609375,"[2 4]","[9 5]"
52.79541015625,52.801513671875,"[3 4]","[9 3]"
63.0615234375,63.067626953125,"[4 1]","[8 3]"
49.45068359375,49.456787109375,"[9 8]","[3 4]"
