unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
78.9276123046875,78.936767578125,"[2 9 7 0 8]","[9 3 9 3 3]"
86.370849609375,86.3800048828125,"[2 4 1 1 8]","[7 3 3 4 3]"
88.58642578125,88.5955810546875,"[4 1 6 5 1]","[3 4 9 9 4]"
132.1014404296875,132.110595703125,"[8 9 9 1 5]","[4 2 5 4 9]"
106.0546875,106.0638427734375,"[0 0 8 9 1]","[2 2 3 6 4]"
194.512939453125,194.5220947265625,"[4 1 8 3 4]","[8 4 3 4 3]"
98.0987548828125,98.10791015625,"[3 1 3 1 8]","[0 4 9 4 3]"
60.8551025390625,60.8642578125,"[5 7 5 5 6]","[9 6 9 9 9]"
112.445068359375,112.4542236328125,"[0 0 3 7 3]","[3 3 4 2 9]"
107.1990966796875,107.208251953125,"[5 8 8 8 3]","[8 3 4 3 9]"
