unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
85.6201171875,85.6292724609375,"[2 1 3]","[9 4 2]"
103.16162109375,103.1707763671875,"[9 7 2]","[2 6 7]"
78.9276123046875,78.936767578125,"[0 6 8]","[5 9 3]"
84.942626953125,84.9517822265625,"[8 0 3]","[4 2 0]"
108.9202880859375,108.929443359375,"[7 3 2]","[2 9 3]"
80.45654296875,80.4656982421875,"[8 2 1]","[3 9 4]"
59.7015380859375,59.710693359375,"[9 1 8]","[2 3 3]"
59.765625,59.7747802734375,"[0 1 8]","[3 4 3]"
127.642822265625,127.6519775390625,"[0 3 9]","[3 9 3]"
58.99658203125,59.0057373046875,"[5 7 8]","[2 2 3]"
