unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
51.165771484375,51.171875,"[9 3]","[3 0]"
63.873291015625,63.87939453125,"[5 3]","[2 9]"
57.7392578125,57.745361328125,"[0 3]","[3 2]"
58.38623046875,58.392333984375,"[3 9]","[9 2]"
51.641845703125,51.64794921875,"[9 7]","[2 6]"
57.43408203125,57.440185546875,"[0 4]","[5 3]"
55.5908203125,55.596923828125,"[3 4]","[9 8]"
57.01904296875,57.025146484375,"[1 9]","[9 6]"
25.042724609375,25.048828125,"[9 9]","[2 2]"
51.3916015625,51.397705078125,"[9 4]","[2 5]"
