unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
87.5701904296875,87.579345703125,"[3 3 0 6 1]","[9 9 3 9 4]"
116.5008544921875,116.510009765625,"[2 4 9 0 1]","[9 3 5 3 4]"
165.3350830078125,165.34423828125,"[9 9 2 7 6]","[3 2 9 2 0]"
199.76806640625,199.7772216796875,"[3 1 9 7 1]","[9 4 3 2 4]"
110.9893798828125,110.99853515625,"[6 3 3 1 0]","[1 9 2 4 9]"
90.8660888671875,90.875244140625,"[0 6 4 8 9]","[4 0 3 3 3]"
118.0023193359375,118.011474609375,"[1 3 3 6 5]","[3 0 9 3 9]"
172.686767578125,172.6959228515625,"[1 9 2 3 3]","[4 2 9 0 2]"
163.421630859375,163.4307861328125,"[4 1 6 6 5]","[5 4 0 1 8]"
173.9776611328125,173.98681640625,"[4 5 3 2 0]","[5 8 9 3 2]"
