unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
68.0511474609375,68.060302734375,"[3 8 3]","[9 3 2]"
61.3861083984375,61.395263671875,"[3 9 7]","[2 2 9]"
140.625,140.6341552734375,"[3 4 4]","[4 3 3]"
78.0303955078125,78.03955078125,"[6 4 3]","[3 3 2]"
54.4647216796875,54.473876953125,"[4 6 4]","[8 9 3]"
68.29833984375,68.3074951171875,"[5 1 4]","[2 3 3]"
65.5792236328125,65.58837890625,"[7 5 1]","[2 9 9]"
78.7261962890625,78.7353515625,"[3 6 8]","[0 9 5]"
54.931640625,54.9407958984375,"[6 1 1]","[9 9 3]"
30.194091796875,30.2032470703125,"[1 0 8]","[3 3 3]"
