unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
91.9921875,92.0013427734375,"[8 1 5 0 4]","[3 4 9 3 3]"
58.245849609375,58.2550048828125,"[9 0 9 0 9]","[3 2 6 3 5]"
112.1429443359375,112.152099609375,"[9 3 4 8 7]","[2 9 8 5 2]"
157.2601318359375,157.269287109375,"[7 3 9 3 3]","[9 9 3 4 4]"
109.185791015625,109.1949462890625,"[4 4 1 3 6]","[5 8 4 9 9]"
121.3531494140625,121.3623046875,"[9 9 5 1 7]","[3 2 8 4 3]"
80.859375,80.8685302734375,"[8 3 6 6 3]","[3 4 9 9 9]"
152.16064453125,152.1697998046875,"[1 4 4 5 8]","[4 3 8 9 5]"
111.5203857421875,111.529541015625,"[0 3 9 5 3]","[3 9 2 2 9]"
107.4371337890625,107.4462890625,"[8 5 9 0 6]","[3 9 2 9 9]"
