unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
145.8251953125,145.8343505859375,"[4 3 9 9 3]","[3 4 3 3 4]"
87.12158203125,87.1307373046875,"[5 9 5 2 9]","[2 2 2 3 6]"
88.421630859375,88.4307861328125,"[5 8 0 8 0]","[8 3 3 3 4]"
196.54541015625,196.5545654296875,"[4 5 3 8 9]","[3 9 4 3 2]"
135.626220703125,135.6353759765625,"[3 0 9 4 8]","[2 9 5 3 3]"
87.3687744140625,87.3779296875,"[0 6 5 4 5]","[9 0 9 3 9]"
108.9935302734375,109.002685546875,"[1 0 9 5 8]","[3 3 2 9 4]"
139.581298828125,139.5904541015625,"[5 0 7 7 2]","[9 3 3 2 0]"
83.7066650390625,83.7158203125,"[4 9 7 2 6]","[8 6 3 3 3]"
192.0501708984375,192.059326171875,"[8 3 4 7 2]","[3 4 8 3 9]"
