unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
59.8297119140625,59.8388671875,"[0 4 0]","[3 8 2]"
78.6346435546875,78.643798828125,"[3 4 9]","[0 5 6]"
78.0120849609375,78.021240234375,"[4 3 9]","[3 0 2]"
55.535888671875,55.5450439453125,"[6 7 7]","[9 3 2]"
56.9915771484375,57.000732421875,"[2 2 3]","[5 9 0]"
111.602783203125,111.6119384765625,"[9 1 3]","[3 9 4]"
83.0291748046875,83.038330078125,"[3 6 9]","[9 0 2]"
83.53271484375,83.5418701171875,"[3 1 3]","[2 3 9]"
55.1513671875,55.1605224609375,"[3 3 8]","[4 0 4]"
56.9549560546875,56.964111328125,"[4 9 9]","[8 3 5]"
