unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
111.2274169921875,111.236572265625,"[1 8 0 4]","[9 4 2 3]"
92.8436279296875,92.852783203125,"[7 5 0 3]","[3 9 4 9]"
105.1025390625,105.1116943359375,"[8 9 4 1]","[5 2 3 9]"
85.015869140625,85.0250244140625,"[5 7 8 4]","[9 9 5 3]"
85.9405517578125,85.94970703125,"[2 1 8 4]","[5 4 5 3]"
116.217041015625,116.2261962890625,"[6 3 5 1]","[1 0 2 4]"
80.67626953125,80.6854248046875,"[1 9 6 6]","[4 2 9 9]"
90.7196044921875,90.728759765625,"[4 5 3 5]","[8 9 2 8]"
92.54150390625,92.5506591796875,"[5 9 0 0]","[8 3 2 5]"
136.2213134765625,136.23046875,"[3 2 4 5]","[9 3 8 2]"
